product_id,product_name,category,price,image_path
883,Clinique Glow Serum,Skincare,26.31,images/883.jpg
884,Neutrogena Silky Hair Mask,Haircare,76.83,images/884.jpg
885,Nivea Gentle Sunscreen,Skincare,70.44,images/885.jpg
886,Fenty Beauty Volumizing Blush,Makeup,48.41,images/886.jpg
887,Maybelline Matte Blush,Makeup,26.2,images/887.jpg
888,Rare Beauty Repairing Beauty Blender,Beauty Tools,54.78,images/888.jpg
889,The Ordinary Glow Body Mist,Fragrance,85.78,images/889.jpg
890,CeraVe Matte Cleanser,Skincare,8.73,images/890.jpg
891,Laneige Gentle Lipstick,Makeup,52.47,images/891.jpg
892,Estee Lauder Gentle Beauty Blender,Beauty Tools,20.53,images/892.jpg
893,Nivea Repairing Moisturizer,Skincare,56.6,images/893.jpg
894,Dove Volumizing Lipstick,Makeup,39.69,images/894.jpg
895,Laneige Gentle Toner,Skincare,37.37,images/895.jpg
896,Neutrogena Glow Hair Mask,Haircare,89.94,images/896.jpg
897,CeraVe Repairing Moisturizer,Skincare,42.91,images/897.jpg
898,Nivea Glow Perfume,Fragrance,84.73,images/898.jpg
899,MAC Longwear Toner,Skincare,84.22,images/899.jpg
900,Cetaphil Silky Shampoo,Haircare,18.4,images/900.jpg
901,Fenty Beauty Refreshing Highlighter,Makeup,33.03,images/901.jpg
902,Clinique Matte Conditioner,Haircare,84.12,images/902.jpg
903,Cetaphil Volumizing Beauty Blender,Beauty Tools,26.25,images/903.jpg
904,MAC Refreshing Body Mist,Fragrance,55.13,images/904.jpg
905,Neutrogena Silky Facial Roller,Beauty Tools,108.37,images/905.jpg
906,The Ordinary Matte Sunscreen,Skincare,103.78,images/906.jpg
907,Fenty Beauty Matte Sunscreen,Skincare,110.68,images/907.jpg
908,Nivea Refreshing Toner,Skincare,86.4,images/908.jpg
909,Nivea Repairing Shampoo,Haircare,74.45,images/909.jpg
910,Innisfree Hydrating Primer,Makeup,72.93,images/910.jpg
911,Fenty Beauty Radiant Perfume,Fragrance,84.4,images/911.jpg
912,MAC Refreshing Perfume,Fragrance,16.96,images/912.jpg
913,CeraVe Silky Lipstick,Makeup,113.84,images/913.jpg
914,Laneige Hydrating Moisturizer,Skincare,43.96,images/914.jpg
915,Innisfree Gentle Hair Mask,Haircare,61.99,images/915.jpg
916,Neutrogena Gentle Sunscreen,Skincare,18.6,images/916.jpg
917,L'Oréal Longwear Primer,Makeup,77.08,images/917.jpg
918,The Ordinary Hydrating Cleanser,Skincare,23.16,images/918.jpg
919,The Ordinary Matte Hair Oil,Haircare,101.38,images/919.jpg
920,Nivea Glow Hair Oil,Haircare,67.48,images/920.jpg
921,Nivea Matte Moisturizer,Skincare,102.25,images/921.jpg
922,Rare Beauty Silky Foundation,Makeup,110.4,images/922.jpg
923,Clinique Refreshing Facial Roller,Beauty Tools,18.35,images/923.jpg
924,Fenty Beauty Refreshing Concealer,Makeup,16.78,images/924.jpg
925,L'Oréal Volumizing Blush,Makeup,62.18,images/925.jpg
926,Neutrogena Refreshing Highlighter,Makeup,22.04,images/926.jpg
927,Clinique Matte Body Mist,Fragrance,97.85,images/927.jpg
928,Innisfree Longwear Hair Mask,Haircare,110.12,images/928.jpg
929,Clinique Gentle Beauty Blender,Beauty Tools,117.12,images/929.jpg
930,Dove Glow Sunscreen,Skincare,62.47,images/930.jpg
931,Fenty Beauty Silky Toner,Skincare,27.52,images/931.jpg
932,Nivea Repairing Hair Oil,Haircare,90.07,images/932.jpg
933,MAC Glow Makeup Brush Set,Beauty Tools,54.02,images/933.jpg
934,Cetaphil Hydrating Conditioner,Haircare,59.94,images/934.jpg
935,Clinique Hydrating Body Mist,Fragrance,68.63,images/935.jpg
936,Fenty Beauty Longwear Sunscreen,Skincare,28.43,images/936.jpg
937,Laneige Radiant Hair Oil,Haircare,22.88,images/937.jpg
938,Dove Glow Body Mist,Fragrance,76.86,images/938.jpg
939,The Ordinary Volumizing Facial Roller,Beauty Tools,105.73,images/939.jpg
940,Rare Beauty Refreshing Shampoo,Haircare,61.3,images/940.jpg
941,L'Oréal Glow Makeup Brush Set,Beauty Tools,12.55,images/941.jpg
942,Dove Silky Lipstick,Makeup,106.6,images/942.jpg
943,Maybelline Gentle Body Mist,Fragrance,87.48,images/943.jpg
944,Laneige Repairing Highlighter,Makeup,92.52,images/944.jpg
945,CeraVe Longwear Conditioner,Haircare,115.12,images/945.jpg
946,Neutrogena Repairing Lipstick,Makeup,112.35,images/946.jpg
947,Nivea Hydrating Conditioner,Haircare,14.58,images/947.jpg
948,L'Oréal Silky Hair Mask,Haircare,27.37,images/948.jpg
949,L'Oréal Hydrating Moisturizer,Skincare,61.85,images/949.jpg
950,The Ordinary Gentle Eyeshadow Palette,Makeup,68.3,images/950.jpg
951,Cetaphil Hydrating Hair Oil,Haircare,41.63,images/951.jpg
952,Neutrogena Volumizing Moisturizer,Skincare,44.84,images/952.jpg
953,Clinique Gentle Conditioner,Haircare,72.3,images/953.jpg
954,Clinique Glow Moisturizer,Skincare,102.0,images/954.jpg
955,Nivea Gentle Cleanser,Skincare,111.05,images/955.jpg
956,L'Oréal Silky Cleanser,Skincare,48.38,images/956.jpg
957,Maybelline Longwear Perfume,Fragrance,68.22,images/957.jpg
958,Dove Volumizing Facial Roller,Beauty Tools,22.04,images/958.jpg
959,Dove Refreshing Blush,Makeup,17.12,images/959.jpg
960,Maybelline Silky Face Wash,Skincare,12.47,images/960.jpg
961,Cetaphil Refreshing Serum,Skincare,47.39,images/961.jpg
962,Laneige Radiant Perfume,Fragrance,38.74,images/962.jpg
963,Maybelline Matte Conditioner,Haircare,33.02,images/963.jpg
964,Cetaphil Longwear Night Cream,Skincare,99.41,images/964.jpg
965,Neutrogena Gentle Eau De Parfum,Fragrance,20.56,images/965.jpg
966,Laneige Radiant Hair Oil,Haircare,69.15,images/966.jpg
967,Innisfree Matte Mascara,Makeup,41.43,images/967.jpg
968,Nivea Matte Makeup Brush Set,Beauty Tools,25.33,images/968.jpg
969,Laneige Repairing Blush,Makeup,26.26,images/969.jpg
970,Fenty Beauty Silky Facial Roller,Beauty Tools,31.46,images/970.jpg
971,CeraVe Silky Conditioner,Haircare,43.35,images/971.jpg
972,Nivea Matte Primer,Makeup,91.5,images/972.jpg
973,Laneige Refreshing Sunscreen,Skincare,33.88,images/973.jpg
974,Cetaphil Longwear Eyeshadow Palette,Makeup,59.92,images/974.jpg
975,CeraVe Gentle Blush,Makeup,14.77,images/975.jpg
976,Innisfree Silky Cleanser,Skincare,80.68,images/976.jpg
977,Estee Lauder Repairing Beauty Blender,Beauty Tools,40.98,images/977.jpg
978,Laneige Glow Hair Mask,Haircare,30.3,images/978.jpg
979,The Ordinary Volumizing Eyeshadow Palette,Makeup,99.73,images/979.jpg
980,CeraVe Glow Hair Oil,Haircare,21.86,images/980.jpg
981,Maybelline Longwear Perfume,Fragrance,10.14,images/981.jpg
982,The Ordinary Gentle Toner,Skincare,95.99,images/982.jpg
983,L'Oréal Repairing Mascara,Makeup,21.63,images/983.jpg
984,Neutrogena Silky Shampoo,Haircare,72.04,images/984.jpg
985,Laneige Repairing Hair Oil,Haircare,12.45,images/985.jpg
986,Cetaphil Gentle Hair Mask,Haircare,18.64,images/986.jpg
987,Neutrogena Glow Makeup Brush Set,Beauty Tools,116.97,images/987.jpg
988,Fenty Beauty Radiant Foundation,Makeup,52.3,images/988.jpg
989,Neutrogena Repairing Night Cream,Skincare,34.31,images/989.jpg
990,Clinique Volumizing Conditioner,Haircare,35.92,images/990.jpg
991,Neutrogena Gentle Concealer,Makeup,47.05,images/991.jpg
992,Laneige Gentle Serum,Skincare,25.55,images/992.jpg
993,Neutrogena Glow Toner,Skincare,92.55,images/993.jpg
994,Cetaphil Glow Cleanser,Skincare,74.32,images/994.jpg
995,CeraVe Radiant Hair Mask,Haircare,10.97,images/995.jpg
996,Cetaphil Longwear Perfume,Fragrance,51.14,images/996.jpg
997,Cetaphil Gentle Beauty Blender,Beauty Tools,105.16,images/997.jpg
998,Laneige Volumizing Beauty Blender,Beauty Tools,37.01,images/998.jpg
999,Dove Refreshing Primer,Makeup,12.1,images/999.jpg
1000,Neutrogena Refreshing Makeup Brush Set,Beauty Tools,86.77,images/1000.jpg
1001,Estee Lauder Refreshing Lipstick,Makeup,34.52,images/1001.jpg
1002,Clinique Matte Hair Mask,Haircare,119.91,images/1002.jpg
1003,Estee Lauder Radiant Highlighter,Makeup,35.74,images/1003.jpg
1004,The Ordinary Radiant Toner,Skincare,55.06,images/1004.jpg
1005,Innisfree Refreshing Cleanser,Skincare,10.89,images/1005.jpg
1006,Maybelline Radiant Body Mist,Fragrance,58.58,images/1006.jpg
1007,Nivea Glow Beauty Blender,Beauty Tools,72.85,images/1007.jpg
1008,MAC Radiant Blush,Makeup,97.99,images/1008.jpg
1009,Estee Lauder Refreshing Body Mist,Fragrance,8.31,images/1009.jpg
1010,Fenty Beauty Gentle Hair Mask,Haircare,117.27,images/1010.jpg
1011,L'Oréal Repairing Perfume,Fragrance,69.47,images/1011.jpg
1012,Neutrogena Silky Blush,Makeup,29.04,images/1012.jpg
1013,Estee Lauder Hydrating Shampoo,Haircare,84.34,images/1013.jpg
1014,Fenty Beauty Longwear Night Cream,Skincare,84.54,images/1014.jpg
1015,Innisfree Repairing Cleanser,Skincare,12.7,images/1015.jpg
1016,Fenty Beauty Matte Beauty Blender,Beauty Tools,86.9,images/1016.jpg
1017,Rare Beauty Refreshing Mascara,Makeup,101.81,images/1017.jpg
1018,The Ordinary Gentle Cleanser,Skincare,96.37,images/1018.jpg
1019,Dove Radiant Beauty Blender,Beauty Tools,44.25,images/1019.jpg
1020,Fenty Beauty Volumizing Lipstick,Makeup,54.68,images/1020.jpg
1021,The Ordinary Radiant Face Wash,Skincare,117.26,images/1021.jpg
1022,Estee Lauder Longwear Hair Mask,Haircare,61.64,images/1022.jpg
1023,Fenty Beauty Matte Hair Mask,Haircare,101.55,images/1023.jpg
1024,Nivea Matte Perfume,Fragrance,105.93,images/1024.jpg
1025,Laneige Repairing Hair Mask,Haircare,78.52,images/1025.jpg
1026,Estee Lauder Gentle Lipstick,Makeup,96.15,images/1026.jpg
1027,MAC Glow Shampoo,Haircare,49.2,images/1027.jpg
1028,Clinique Volumizing Cleanser,Skincare,111.23,images/1028.jpg
1029,Estee Lauder Refreshing Foundation,Makeup,35.17,images/1029.jpg
1030,The Ordinary Matte Eau De Parfum,Fragrance,37.56,images/1030.jpg
1031,Maybelline Longwear Shampoo,Haircare,19.42,images/1031.jpg
1032,MAC Gentle Primer,Makeup,50.28,images/1032.jpg
1033,Rare Beauty Repairing Eau De Parfum,Fragrance,103.61,images/1033.jpg
1034,Neutrogena Volumizing Serum,Skincare,36.6,images/1034.jpg
1035,Dove Repairing Beauty Blender,Beauty Tools,81.84,images/1035.jpg
1036,Estee Lauder Hydrating Cleanser,Skincare,56.44,images/1036.jpg
1037,Rare Beauty Matte Makeup Brush Set,Beauty Tools,74.02,images/1037.jpg
1038,Maybelline Radiant Beauty Blender,Beauty Tools,87.93,images/1038.jpg
1039,Estee Lauder Volumizing Body Mist,Fragrance,73.18,images/1039.jpg
1040,Dove Longwear Beauty Blender,Beauty Tools,75.19,images/1040.jpg
1041,Innisfree Glow Hair Mask,Haircare,59.1,images/1041.jpg
1042,Innisfree Gentle Shampoo,Haircare,92.66,images/1042.jpg
1043,Fenty Beauty Longwear Hair Oil,Haircare,52.99,images/1043.jpg
1044,Laneige Radiant Eyeshadow Palette,Makeup,103.63,images/1044.jpg
1045,Cetaphil Silky Perfume,Fragrance,24.41,images/1045.jpg
1046,Clinique Hydrating Body Mist,Fragrance,12.94,images/1046.jpg
1047,Maybelline Matte Lipstick,Makeup,14.22,images/1047.jpg
1048,L'Oréal Refreshing Mascara,Makeup,108.32,images/1048.jpg
1049,L'Oréal Refreshing Toner,Skincare,28.92,images/1049.jpg
1050,Nivea Gentle Mascara,Makeup,66.54,images/1050.jpg
1051,Neutrogena Refreshing Primer,Makeup,14.11,images/1051.jpg
1052,Innisfree Longwear Eyeshadow Palette,Makeup,97.4,images/1052.jpg
1053,Innisfree Silky Sunscreen,Skincare,18.64,images/1053.jpg
1054,Laneige Longwear Facial Roller,Beauty Tools,74.1,images/1054.jpg
1055,Rare Beauty Repairing Facial Roller,Beauty Tools,76.14,images/1055.jpg
1056,Laneige Gentle Hair Mask,Haircare,70.42,images/1056.jpg
1057,The Ordinary Silky Makeup Brush Set,Beauty Tools,46.0,images/1057.jpg
1058,Laneige Longwear Conditioner,Haircare,74.72,images/1058.jpg
1059,Fenty Beauty Radiant Hair Mask,Haircare,38.52,images/1059.jpg
1060,Laneige Glow Hair Mask,Haircare,104.32,images/1060.jpg
1061,Laneige Gentle Sunscreen,Skincare,86.16,images/1061.jpg
1062,The Ordinary Silky Body Mist,Fragrance,59.02,images/1062.jpg
1063,CeraVe Refreshing Shampoo,Haircare,70.71,images/1063.jpg
1064,Fenty Beauty Longwear Hair Mask,Haircare,72.53,images/1064.jpg
1065,L'Oréal Repairing Night Cream,Skincare,73.29,images/1065.jpg
1066,Clinique Refreshing Eyeshadow Palette,Makeup,103.94,images/1066.jpg
1067,Rare Beauty Radiant Face Wash,Skincare,82.83,images/1067.jpg
1068,The Ordinary Refreshing Beauty Blender,Beauty Tools,98.5,images/1068.jpg
1069,Fenty Beauty Hydrating Shampoo,Haircare,18.79,images/1069.jpg
1070,L'Oréal Radiant Conditioner,Haircare,38.59,images/1070.jpg
1071,Maybelline Silky Eau De Parfum,Fragrance,94.45,images/1071.jpg
1072,Rare Beauty Silky Makeup Brush Set,Beauty Tools,62.99,images/1072.jpg
1073,Cetaphil Volumizing Cleanser,Skincare,111.35,images/1073.jpg
1074,Neutrogena Repairing Toner,Skincare,117.92,images/1074.jpg
1075,Innisfree Matte Eau De Parfum,Fragrance,79.2,images/1075.jpg
1076,CeraVe Silky Beauty Blender,Beauty Tools,80.78,images/1076.jpg
1077,L'Oréal Radiant Night Cream,Skincare,113.77,images/1077.jpg
1078,The Ordinary Radiant Body Mist,Fragrance,9.87,images/1078.jpg
1079,Nivea Gentle Conditioner,Haircare,46.03,images/1079.jpg
1080,Estee Lauder Hydrating Night Cream,Skincare,32.78,images/1080.jpg
1081,Innisfree Matte Highlighter,Makeup,51.93,images/1081.jpg
1082,Cetaphil Refreshing Body Mist,Fragrance,80.31,images/1082.jpg
1083,Clinique Longwear Foundation,Makeup,76.42,images/1083.jpg
1084,Neutrogena Gentle Hair Mask,Haircare,17.25,images/1084.jpg
1085,Clinique Hydrating Hair Oil,Haircare,106.99,images/1085.jpg
1086,The Ordinary Glow Facial Roller,Beauty Tools,54.24,images/1086.jpg
1087,L'Oréal Gentle Face Wash,Skincare,119.81,images/1087.jpg
1088,Maybelline Glow Hair Mask,Haircare,23.06,images/1088.jpg
1089,Fenty Beauty Radiant Toner,Skincare,84.37,images/1089.jpg
1090,Innisfree Radiant Facial Roller,Beauty Tools,44.08,images/1090.jpg
1091,Rare Beauty Hydrating Beauty Blender,Beauty Tools,25.35,images/1091.jpg
1092,Neutrogena Repairing Eyeshadow Palette,Makeup,52.53,images/1092.jpg
1093,Clinique Repairing Hair Oil,Haircare,78.77,images/1093.jpg
1094,Estee Lauder Volumizing Facial Roller,Beauty Tools,98.47,images/1094.jpg
1095,Nivea Radiant Moisturizer,Skincare,98.54,images/1095.jpg
1096,Nivea Glow Body Mist,Fragrance,30.61,images/1096.jpg
1097,Dove Repairing Blush,Makeup,22.28,images/1097.jpg
1098,The Ordinary Glow Beauty Blender,Beauty Tools,103.66,images/1098.jpg
1099,L'Oréal Longwear Conditioner,Haircare,58.93,images/1099.jpg
1100,Innisfree Radiant Foundation,Makeup,15.94,images/1100.jpg
